"","homocigoto","tipo_variante","cuantos_homo_tipo","gen","cuantos_homo_tipo_gen","conf","soporte_homo_tipo"
"9924",1,"synonymous SNV",255274,"ADGRV1",202,0.000791306596049735,0.317553161051801
"9925",1,"synonymous SNV",255274,"ADH1B",140,0.000548430314093876,0.317553161051801
"9926",1,"synonymous SNV",255274,"ADH4",253,0.000991091924755361,0.317553161051801
"9927",1,"synonymous SNV",255274,"ADH7",4,1.56694375455393e-05,0.317553161051801
"9928",1,"synonymous SNV",255274,"ADNP",1,3.91735938638483e-06,0.317553161051801
"9929",1,"synonymous SNV",255274,"ADORA1",13,5.09256720230027e-05,0.317553161051801
"9930",1,"synonymous SNV",255274,"ADORA2A",55,0.000215454766251165,0.317553161051801
"9931",1,"synonymous SNV",255274,"ADORA3",164,0.000642446939367111,0.317553161051801
"9932",1,"synonymous SNV",255274,"ADRA2A",2,7.83471877276965e-06,0.317553161051801
"9933",1,"synonymous SNV",255274,"ADRA2B",84,0.000329058188456325,0.317553161051801
"9934",1,"synonymous SNV",255274,"ADRA2C",11,4.30909532502331e-05,0.317553161051801
"9935",1,"synonymous SNV",255274,"ADRB2",70,0.000274215157046938,0.317553161051801
"9936",1,"synonymous SNV",255274,"AFF2",8,3.13388750910786e-05,0.317553161051801
"9937",1,"synonymous SNV",255274,"AFF3",21,8.22645471140813e-05,0.317553161051801
"9938",1,"synonymous SNV",255274,"AFG3L2",169,0.000662033736299036,0.317553161051801
"9939",1,"synonymous SNV",255274,"AFP",159,0.000622860142435187,0.317553161051801
"9940",1,"synonymous SNV",255274,"AGBL4",7,2.74215157046938e-05,0.317553161051801
"9941",1,"synonymous SNV",255274,"AGGF1",11,4.30909532502331e-05,0.317553161051801
"9942",1,"synonymous SNV",255274,"AGL",35,0.000137107578523469,0.317553161051801
"9943",1,"synonymous SNV",255274,"AGO1",22,8.61819065004662e-05,0.317553161051801
"9944",1,"synonymous SNV",255274,"AGO2",232,0.00090882737764128,0.317553161051801
"9945",1,"synonymous SNV",255274,"AGRN",454,0.00177848116141871,0.317553161051801
"9946",1,"synonymous SNV",255274,"AGRP",1,3.91735938638483e-06,0.317553161051801
"9947",1,"synonymous SNV",255274,"AGT",189,0.000740380924026732,0.317553161051801
"9948",1,"synonymous SNV",255274,"AGTR1",59,0.000231124203796705,0.317553161051801
"9949",1,"synonymous SNV",255274,"AGXT",3,1.17520781591545e-05,0.317553161051801
"9950",1,"synonymous SNV",255274,"AGXT2",232,0.00090882737764128,0.317553161051801
"9951",1,"synonymous SNV",255274,"AHI1",1,3.91735938638483e-06,0.317553161051801
"9952",1,"synonymous SNV",255274,"AHRR",1,3.91735938638483e-06,0.317553161051801
"9953",1,"synonymous SNV",255274,"AHSG",90,0.000352562344774634,0.317553161051801
"9954",1,"synonymous SNV",255274,"AHSP",9,3.52562344774634e-05,0.317553161051801
"9955",1,"synonymous SNV",255274,"AIFM1",78,0.000305554032138016,0.317553161051801
"9956",1,"synonymous SNV",255274,"AIPL1",116,0.00045441368882064,0.317553161051801
"9957",1,"synonymous SNV",255274,"AIRE",98,0.000383901219865713,0.317553161051801
"9958",1,"synonymous SNV",255274,"AK1",217,0.000850066986845507,0.317553161051801
"9959",1,"synonymous SNV",255274,"AKAP13",372,0.00145725769173516,0.317553161051801
"9960",1,"synonymous SNV",255274,"AKAP2,PALM2-AKAP2",12,4.70083126366179e-05,0.317553161051801
"9961",1,"synonymous SNV",255274,"AKAP9",142,0.000556265032866645,0.317553161051801
"9962",1,"synonymous SNV",255274,"AKR1B1",1,3.91735938638483e-06,0.317553161051801
"9963",1,"synonymous SNV",255274,"AKR1C1",117,0.000458331048207025,0.317553161051801
"9964",1,"synonymous SNV",255274,"AKR1C2",1,3.91735938638483e-06,0.317553161051801
"9965",1,"synonymous SNV",255274,"AKR1C3",143,0.00056018239225303,0.317553161051801
"9966",1,"synonymous SNV",255274,"AKR1C4",9,3.52562344774634e-05,0.317553161051801
"9967",1,"synonymous SNV",255274,"AKR7A3",6,2.3504156318309e-05,0.317553161051801
"9968",1,"synonymous SNV",255274,"AKT1",37,0.000144942297296239,0.317553161051801
"9969",1,"synonymous SNV",255274,"ALAD",35,0.000137107578523469,0.317553161051801
"9970",1,"synonymous SNV",255274,"ALAS2",1,3.91735938638483e-06,0.317553161051801
"9971",1,"synonymous SNV",255274,"ALB",21,8.22645471140813e-05,0.317553161051801
"9972",1,"synonymous SNV",255274,"ALCAM",187,0.000732546205253962,0.317553161051801
"9973",1,"synonymous SNV",255274,"ALDH16A1",50,0.000195867969319241,0.317553161051801
"9974",1,"synonymous SNV",255274,"ALDH1A1",50,0.000195867969319241,0.317553161051801
"9975",1,"synonymous SNV",255274,"ALDH1A2",1,3.91735938638483e-06,0.317553161051801
"9976",1,"synonymous SNV",255274,"ALDH3A2",65,0.000254628360115014,0.317553161051801
"9977",1,"synonymous SNV",255274,"ALDH4A1",576,0.00225639900655766,0.317553161051801
"9978",1,"synonymous SNV",255274,"ALDOA",5,1.95867969319241e-05,0.317553161051801
"9979",1,"synonymous SNV",255274,"ALG1",35,0.000137107578523469,0.317553161051801
"9980",1,"synonymous SNV",255274,"ALG10B",4,1.56694375455393e-05,0.317553161051801
"9981",1,"synonymous SNV",255274,"ALG12",7,2.74215157046938e-05,0.317553161051801
"9982",1,"synonymous SNV",255274,"ALG1L",3,1.17520781591545e-05,0.317553161051801
"9983",1,"synonymous SNV",255274,"ALG1L2",46,0.000180198531773702,0.317553161051801
"9984",1,"synonymous SNV",255274,"ALK",355,0.00139066258216661,0.317553161051801
"9985",1,"synonymous SNV",255274,"ALMS1",122,0.000477917845138949,0.317553161051801
"9986",1,"synonymous SNV",255274,"ALOX12",255,0.000998926643528131,0.317553161051801
"9987",1,"synonymous SNV",255274,"ALOX15",3,1.17520781591545e-05,0.317553161051801
"9988",1,"synonymous SNV",255274,"ALOX5",1,3.91735938638483e-06,0.317553161051801
"9989",1,"synonymous SNV",255274,"ALOXE3",55,0.000215454766251165,0.317553161051801
"9990",1,"synonymous SNV",255274,"ALPL",219,0.000857901705618277,0.317553161051801
"9991",1,"synonymous SNV",255274,"ALS2",107,0.000419157454343176,0.317553161051801
"9992",1,"synonymous SNV",255274,"ALS2CL",59,0.000231124203796705,0.317553161051801
"9993",1,"synonymous SNV",255274,"ALX4",265,0.00103810023739198,0.317553161051801
"9994",1,"synonymous SNV",255274,"AMELX",11,4.30909532502331e-05,0.317553161051801
"9995",1,"synonymous SNV",255274,"AMER1",15,5.87603907957724e-05,0.317553161051801
"9996",1,"synonymous SNV",255274,"AMHR2",1,3.91735938638483e-06,0.317553161051801
"9997",1,"synonymous SNV",255274,"AMPD3",32,0.000125355500364314,0.317553161051801
"9998",1,"synonymous SNV",255274,"AMT",7,2.74215157046938e-05,0.317553161051801
"9999",1,"synonymous SNV",255274,"ANAPC1",4,1.56694375455393e-05,0.317553161051801
"10000",1,"synonymous SNV",255274,"ANG",3,1.17520781591545e-05,0.317553161051801
"10001",1,"synonymous SNV",255274,"ANGPTL3",1,3.91735938638483e-06,0.317553161051801
"10002",1,"synonymous SNV",255274,"ANGPTL4",2,7.83471877276965e-06,0.317553161051801
"10003",1,"synonymous SNV",255274,"ANK1",66,0.000258545719501399,0.317553161051801
"10004",1,"synonymous SNV",255274,"ANK2",15,5.87603907957724e-05,0.317553161051801
"10005",1,"synonymous SNV",255274,"ANK3",33,0.000129272859750699,0.317553161051801
"10006",1,"synonymous SNV",255274,"ANKH",8,3.13388750910786e-05,0.317553161051801
"10007",1,"synonymous SNV",255274,"ANKK1",328,0.00128489387873422,0.317553161051801
"10008",1,"synonymous SNV",255274,"ANKRD1",1,3.91735938638483e-06,0.317553161051801
"10009",1,"synonymous SNV",255274,"ANKRD11",104,0.000407405376184022,0.317553161051801
"10010",1,"synonymous SNV",255274,"ANKRD26",10,3.91735938638483e-05,0.317553161051801
"10011",1,"synonymous SNV",255274,"ANKS1A",283,0.00110861270634691,0.317553161051801
"10012",1,"synonymous SNV",255274,"ANKS1B",141,0.00055234767348026,0.317553161051801
"10013",1,"synonymous SNV",255274,"ANO5",29,0.00011360342220516,0.317553161051801
"10014",1,"synonymous SNV",255274,"ANO7",78,0.000305554032138016,0.317553161051801
"10015",1,"synonymous SNV",255274,"ANOS1",54,0.000211537406864781,0.317553161051801
"10016",1,"synonymous SNV",255274,"ANTXR1",1,3.91735938638483e-06,0.317553161051801
"10017",1,"synonymous SNV",255274,"ANTXR2",1,3.91735938638483e-06,0.317553161051801
"10018",1,"synonymous SNV",255274,"ANXA11",13,5.09256720230027e-05,0.317553161051801
"10019",1,"synonymous SNV",255274,"AOAH",14,5.48430314093876e-05,0.317553161051801
"10020",1,"synonymous SNV",255274,"AOC1",325,0.00127314180057507,0.317553161051801
"10021",1,"synonymous SNV",255274,"AP3B1",45,0.000176281172387317,0.317553161051801
"10022",1,"synonymous SNV",255274,"AP4B1",2,7.83471877276965e-06,0.317553161051801
"10023",1,"synonymous SNV",255274,"AP4E1",6,2.3504156318309e-05,0.317553161051801
"10024",1,"synonymous SNV",255274,"AP5Z1",3,1.17520781591545e-05,0.317553161051801
"10025",1,"synonymous SNV",255274,"APBB3",110,0.000430909532502331,0.317553161051801
"10026",1,"synonymous SNV",255274,"APC",435,0.0017040513330774,0.317553161051801
"10027",1,"synonymous SNV",255274,"APCDD1",13,5.09256720230027e-05,0.317553161051801
"10028",1,"synonymous SNV",255274,"APLNR",92,0.000360397063547404,0.317553161051801
"10029",1,"synonymous SNV",255274,"APOA4",119,0.000466165766979794,0.317553161051801
"10030",1,"synonymous SNV",255274,"APOA5",2,7.83471877276965e-06,0.317553161051801
"10031",1,"synonymous SNV",255274,"APOB",70,0.000274215157046938,0.317553161051801
"10032",1,"synonymous SNV",255274,"APOBEC3B",90,0.000352562344774634,0.317553161051801
"10033",1,"synonymous SNV",255274,"APOBEC3F",84,0.000329058188456325,0.317553161051801
"10034",1,"synonymous SNV",255274,"APOBEC3G",38,0.000148859656682623,0.317553161051801
"10035",1,"synonymous SNV",255274,"APOBEC3H",26,0.000101851344046005,0.317553161051801
"10036",1,"synonymous SNV",255274,"APOC3",56,0.00021937212563755,0.317553161051801
"10037",1,"synonymous SNV",255274,"APOL1",336,0.0013162327538253,0.317553161051801
"10038",1,"synonymous SNV",255274,"APOL3",63,0.000246793641342244,0.317553161051801
"10039",1,"synonymous SNV",255274,"AQP2",15,5.87603907957724e-05,0.317553161051801
"10040",1,"synonymous SNV",255274,"AQP3",84,0.000329058188456325,0.317553161051801
"10041",1,"synonymous SNV",255274,"AQP4",1,3.91735938638483e-06,0.317553161051801
"10042",1,"synonymous SNV",255274,"AQP7",169,0.000662033736299036,0.317553161051801
"10043",1,"synonymous SNV",255274,"AR",10,3.91735938638483e-05,0.317553161051801
"10044",1,"synonymous SNV",255274,"ARFGEF2",32,0.000125355500364314,0.317553161051801
"10045",1,"synonymous SNV",255274,"ARG1",1,3.91735938638483e-06,0.317553161051801
"10046",1,"synonymous SNV",255274,"ARHGAP24",50,0.000195867969319241,0.317553161051801
"10047",1,"synonymous SNV",255274,"ARHGAP31",139,0.000544512954707491,0.317553161051801
"10048",1,"synonymous SNV",255274,"ARHGAP45",227,0.000889240580709355,0.317553161051801
"10049",1,"synonymous SNV",255274,"ARHGAP6",2,7.83471877276965e-06,0.317553161051801
"10050",1,"synonymous SNV",255274,"ARHGEF10",64,0.000250711000728629,0.317553161051801
"10051",1,"synonymous SNV",255274,"ARHGEF11",9,3.52562344774634e-05,0.317553161051801
"10052",1,"synonymous SNV",255274,"ARHGEF12",3,1.17520781591545e-05,0.317553161051801
"10053",1,"synonymous SNV",255274,"ARHGEF6",1,3.91735938638483e-06,0.317553161051801
"10054",1,"synonymous SNV",255274,"ARHGEF7",8,3.13388750910786e-05,0.317553161051801
"10055",1,"synonymous SNV",255274,"ARID1B",83,0.000325140829069941,0.317553161051801
"10056",1,"synonymous SNV",255274,"ARL11",2,7.83471877276965e-06,0.317553161051801
"10057",1,"synonymous SNV",255274,"ARL6IP5",1,3.91735938638483e-06,0.317553161051801
"10058",1,"synonymous SNV",255274,"ARSA",1,3.91735938638483e-06,0.317553161051801
"10059",1,"synonymous SNV",255274,"ARSE",96,0.000376066501092943,0.317553161051801
"10060",1,"synonymous SNV",255274,"ARSF",159,0.000622860142435187,0.317553161051801
"10061",1,"synonymous SNV",255274,"ART4",54,0.000211537406864781,0.317553161051801
"10062",1,"synonymous SNV",255274,"ARVCF",91,0.000356479704161019,0.317553161051801
"10063",1,"synonymous SNV",255274,"ASAH2",20,7.83471877276965e-05,0.317553161051801
"10064",1,"synonymous SNV",255274,"ASB10",24,9.40166252732358e-05,0.317553161051801
"10065",1,"synonymous SNV",255274,"ASCC3",107,0.000419157454343176,0.317553161051801
"10066",1,"synonymous SNV",255274,"ASIC3",2,7.83471877276965e-06,0.317553161051801
"10067",1,"synonymous SNV",255274,"ASNS",1,3.91735938638483e-06,0.317553161051801
"10068",1,"synonymous SNV",255274,"ASPA",9,3.52562344774634e-05,0.317553161051801
"10069",1,"synonymous SNV",255274,"ASPM",623,0.00244051489771775,0.317553161051801
"10070",1,"synonymous SNV",255274,"ASPN",213,0.000834397549299968,0.317553161051801
"10071",1,"synonymous SNV",255274,"ASS1",2,7.83471877276965e-06,0.317553161051801
"10072",1,"synonymous SNV",255274,"ASTN2",541,0.00211929142803419,0.317553161051801
"10073",1,"synonymous SNV",255274,"ASXL1",29,0.00011360342220516,0.317553161051801
"10074",1,"synonymous SNV",255274,"ATF1",11,4.30909532502331e-05,0.317553161051801
"10075",1,"synonymous SNV",255274,"ATF3",13,5.09256720230027e-05,0.317553161051801
"10076",1,"synonymous SNV",255274,"ATF5",78,0.000305554032138016,0.317553161051801
"10077",1,"synonymous SNV",255274,"ATF6",99,0.000387818579252098,0.317553161051801
"10078",1,"synonymous SNV",255274,"ATG7",15,5.87603907957724e-05,0.317553161051801
"10079",1,"synonymous SNV",255274,"ATL1",120,0.000470083126366179,0.317553161051801
"10080",1,"synonymous SNV",255274,"ATN1",6,2.3504156318309e-05,0.317553161051801
"10081",1,"synonymous SNV",255274,"ATP10A",357,0.00139849730093938,0.317553161051801
"10082",1,"synonymous SNV",255274,"ATP10D",19,7.44298283413117e-05,0.317553161051801
"10083",1,"synonymous SNV",255274,"ATP13A2",206,0.000806976033595274,0.317553161051801
"10084",1,"synonymous SNV",255274,"ATP13A4",79,0.000309471391524401,0.317553161051801
"10085",1,"synonymous SNV",255274,"ATP1A2",3,1.17520781591545e-05,0.317553161051801
"10086",1,"synonymous SNV",255274,"ATP1A3",174,0.00068162053323096,0.317553161051801
"10087",1,"synonymous SNV",255274,"ATP1A4",2,7.83471877276965e-06,0.317553161051801
"10088",1,"synonymous SNV",255274,"ATP2A1",55,0.000215454766251165,0.317553161051801
"10089",1,"synonymous SNV",255274,"ATP2A3",167,0.000654199017526266,0.317553161051801
"10090",1,"synonymous SNV",255274,"ATP2B2",123,0.000481835204525334,0.317553161051801
"10091",1,"synonymous SNV",255274,"ATP2B4",378,0.00148076184805346,0.317553161051801
"10092",1,"synonymous SNV",255274,"ATP2C1",5,1.95867969319241e-05,0.317553161051801
"10093",1,"synonymous SNV",255274,"ATP5J2-PTCD1,PTCD1",8,3.13388750910786e-05,0.317553161051801
"10094",1,"synonymous SNV",255274,"ATP6AP2",44,0.000172363813000932,0.317553161051801
"10095",1,"synonymous SNV",255274,"ATP6V0A1",2,7.83471877276965e-06,0.317553161051801
"10096",1,"synonymous SNV",255274,"ATP6V0A2",321,0.00125747236302953,0.317553161051801
"10097",1,"synonymous SNV",255274,"ATP6V0A4",254,0.000995009284141746,0.317553161051801
"10098",1,"synonymous SNV",255274,"ATP6V1B1",41,0.000160611734841778,0.317553161051801
"10099",1,"synonymous SNV",255274,"ATP8A2",305,0.00119479461284737,0.317553161051801
"10100",1,"synonymous SNV",255274,"ATP8B1",314,0.00123005084732484,0.317553161051801
"10101",1,"synonymous SNV",255274,"ATR",202,0.000791306596049735,0.317553161051801
"10102",1,"synonymous SNV",255274,"ATRNL1",77,0.000301636672751632,0.317553161051801
"10103",1,"synonymous SNV",255274,"ATRX",15,5.87603907957724e-05,0.317553161051801
"10104",1,"synonymous SNV",255274,"ATXN1",137,0.000536678235934721,0.317553161051801
"10105",1,"synonymous SNV",255274,"ATXN3",38,0.000148859656682623,0.317553161051801
"10106",1,"synonymous SNV",255274,"ATXN3L",25,9.79339846596206e-05,0.317553161051801
"10107",1,"synonymous SNV",255274,"ATXN7",2,7.83471877276965e-06,0.317553161051801
"10108",1,"synonymous SNV",255274,"AUH",1,3.91735938638483e-06,0.317553161051801
"10109",1,"synonymous SNV",255274,"AUTS2",2,7.83471877276965e-06,0.317553161051801
"10110",1,"synonymous SNV",255274,"AVPR1A",57,0.000223289485023935,0.317553161051801
"10111",1,"synonymous SNV",255274,"AVPR1B",2,7.83471877276965e-06,0.317553161051801
"10112",1,"synonymous SNV",255274,"AVPR2",118,0.000462248407593409,0.317553161051801
"10113",1,"synonymous SNV",255274,"AXIN1",75,0.000293801953978862,0.317553161051801
"10114",1,"synonymous SNV",255274,"AXIN2",262,0.00102634815923282,0.317553161051801
"10115",1,"synonymous SNV",255274,"B3GLCT",22,8.61819065004662e-05,0.317553161051801
"10116",1,"synonymous SNV",255274,"B3GNT3",10,3.91735938638483e-05,0.317553161051801
"10117",1,"synonymous SNV",255274,"B4GALT7",211,0.000826562830527198,0.317553161051801
"10118",1,"synonymous SNV",255274,"B4GAT1",6,2.3504156318309e-05,0.317553161051801
"10119",1,"synonymous SNV",255274,"BACE1",63,0.000246793641342244,0.317553161051801
"10120",1,"synonymous SNV",255274,"BAG3",96,0.000376066501092943,0.317553161051801
"10121",1,"synonymous SNV",255274,"BANK1",65,0.000254628360115014,0.317553161051801
"10122",1,"synonymous SNV",255274,"BARD1",87,0.00034081026661548,0.317553161051801
"10123",1,"synonymous SNV",255274,"BBS1",8,3.13388750910786e-05,0.317553161051801
"10124",1,"synonymous SNV",255274,"BBS12",32,0.000125355500364314,0.317553161051801
"10125",1,"synonymous SNV",255274,"BBS4",207,0.000810893392981659,0.317553161051801
"10126",1,"synonymous SNV",255274,"BCAM",5,1.95867969319241e-05,0.317553161051801
"10127",1,"synonymous SNV",255274,"BCAP31",1,3.91735938638483e-06,0.317553161051801
"10128",1,"synonymous SNV",255274,"BCKDHA",119,0.000466165766979794,0.317553161051801
"10129",1,"synonymous SNV",255274,"BCL10",6,2.3504156318309e-05,0.317553161051801
"10130",1,"synonymous SNV",255274,"BCL11A",126,0.000493587282684488,0.317553161051801
"10131",1,"synonymous SNV",255274,"BCL2",42,0.000164529094228163,0.317553161051801
"10132",1,"synonymous SNV",255274,"BCL2A1",10,3.91735938638483e-05,0.317553161051801
"10133",1,"synonymous SNV",255274,"BCL2L11",59,0.000231124203796705,0.317553161051801
"10134",1,"synonymous SNV",255274,"BCL2L2,BCL2L2-PABPN1",24,9.40166252732358e-05,0.317553161051801
"10135",1,"synonymous SNV",255274,"BCL9",1,3.91735938638483e-06,0.317553161051801
"10136",1,"synonymous SNV",255274,"BCO1",19,7.44298283413117e-05,0.317553161051801
"10137",1,"synonymous SNV",255274,"BCOR",152,0.000595438626730493,0.317553161051801
"10138",1,"synonymous SNV",255274,"BCORL1",9,3.52562344774634e-05,0.317553161051801
"10139",1,"synonymous SNV",255274,"BCR",37,0.000144942297296239,0.317553161051801
"10140",1,"synonymous SNV",255274,"BCS1L",5,1.95867969319241e-05,0.317553161051801
"10141",1,"synonymous SNV",255274,"BDKRB2",170,0.00066595109568542,0.317553161051801
"10142",1,"synonymous SNV",255274,"BDNF",8,3.13388750910786e-05,0.317553161051801
"10143",1,"synonymous SNV",255274,"BEST1",130,0.000509256720230027,0.317553161051801
"10144",1,"synonymous SNV",255274,"BFSP1",142,0.000556265032866645,0.317553161051801
"10145",1,"synonymous SNV",255274,"BFSP2",2,7.83471877276965e-06,0.317553161051801
"10146",1,"synonymous SNV",255274,"BHMT",5,1.95867969319241e-05,0.317553161051801
"10147",1,"synonymous SNV",255274,"BICC1",133,0.000521008798389182,0.317553161051801
"10148",1,"synonymous SNV",255274,"BICD1",1,3.91735938638483e-06,0.317553161051801
"10149",1,"synonymous SNV",255274,"BICRA",10,3.91735938638483e-05,0.317553161051801
"10150",1,"synonymous SNV",255274,"BIN1",40,0.000156694375455393,0.317553161051801
"10151",1,"synonymous SNV",255274,"BIRC8",1,3.91735938638483e-06,0.317553161051801
"10152",1,"synonymous SNV",255274,"BIVM-ERCC5,ERCC5",37,0.000144942297296239,0.317553161051801
"10153",1,"synonymous SNV",255274,"BLK",211,0.000826562830527198,0.317553161051801
"10154",1,"synonymous SNV",255274,"BLM",2,7.83471877276965e-06,0.317553161051801
"10155",1,"synonymous SNV",255274,"BLMH",28,0.000109686062818775,0.317553161051801
"10156",1,"synonymous SNV",255274,"BLNK",45,0.000176281172387317,0.317553161051801
"10157",1,"synonymous SNV",255274,"BLVRA",28,0.000109686062818775,0.317553161051801
"10158",1,"synonymous SNV",255274,"BMP1",3,1.17520781591545e-05,0.317553161051801
"10159",1,"synonymous SNV",255274,"BMP10",1,3.91735938638483e-06,0.317553161051801
"10160",1,"synonymous SNV",255274,"BMP15",3,1.17520781591545e-05,0.317553161051801
"10161",1,"synonymous SNV",255274,"BMP2",123,0.000481835204525334,0.317553161051801
"10162",1,"synonymous SNV",255274,"BMP5",76,0.000297719313365247,0.317553161051801
"10163",1,"synonymous SNV",255274,"BMPER",232,0.00090882737764128,0.317553161051801
"10164",1,"synonymous SNV",255274,"BMPR2",3,1.17520781591545e-05,0.317553161051801
"10165",1,"synonymous SNV",255274,"BNC2",1,3.91735938638483e-06,0.317553161051801
"10166",1,"synonymous SNV",255274,"BPI",49,0.000191950609932856,0.317553161051801
"10167",1,"synonymous SNV",255274,"BRAF",2,7.83471877276965e-06,0.317553161051801
"10168",1,"synonymous SNV",255274,"BRAT1",62,0.000242876281955859,0.317553161051801
"10169",1,"synonymous SNV",255274,"BRCA1",89,0.000348644985388249,0.317553161051801
"10170",1,"synonymous SNV",255274,"BRCA2",350,0.00137107578523469,0.317553161051801
"10171",1,"synonymous SNV",255274,"BRD1",1,3.91735938638483e-06,0.317553161051801
"10172",1,"synonymous SNV",255274,"BRIP1",177,0.000693372611390114,0.317553161051801
"10173",1,"synonymous SNV",255274,"BRSK2",24,9.40166252732358e-05,0.317553161051801
"10174",1,"synonymous SNV",255274,"BRWD1",30,0.000117520781591545,0.317553161051801
"10175",1,"synonymous SNV",255274,"BRWD3",1,3.91735938638483e-06,0.317553161051801
"10176",1,"synonymous SNV",255274,"BSG",16,6.26777501821572e-05,0.317553161051801
"10177",1,"synonymous SNV",255274,"BST1",2,7.83471877276965e-06,0.317553161051801
"10178",1,"synonymous SNV",255274,"BTD",2,7.83471877276965e-06,0.317553161051801
"10179",1,"synonymous SNV",255274,"BTK",38,0.000148859656682623,0.317553161051801
"10180",1,"synonymous SNV",255274,"BTN1A1",67,0.000262463078887783,0.317553161051801
"10181",1,"synonymous SNV",255274,"BTN2A1",3,1.17520781591545e-05,0.317553161051801
"10182",1,"synonymous SNV",255274,"BUB1B",22,8.61819065004662e-05,0.317553161051801
"10183",1,"synonymous SNV",255274,"C12orf10",2,7.83471877276965e-06,0.317553161051801
"10184",1,"synonymous SNV",255274,"C12orf65",1,3.91735938638483e-06,0.317553161051801
"10185",1,"synonymous SNV",255274,"C19orf12",62,0.000242876281955859,0.317553161051801
"10186",1,"synonymous SNV",255274,"C1QA",68,0.000266380438274168,0.317553161051801
"10187",1,"synonymous SNV",255274,"C1QC",8,3.13388750910786e-05,0.317553161051801
"10188",1,"synonymous SNV",255274,"C1S",2,7.83471877276965e-06,0.317553161051801
"10189",1,"synonymous SNV",255274,"C2orf71",27,0.00010576870343239,0.317553161051801
"10190",1,"synonymous SNV",255274,"C3",328,0.00128489387873422,0.317553161051801
"10191",1,"synonymous SNV",255274,"C4BPA",127,0.000497504642070873,0.317553161051801
"10192",1,"synonymous SNV",255274,"C5",50,0.000195867969319241,0.317553161051801
"10193",1,"synonymous SNV",255274,"C6",170,0.00066595109568542,0.317553161051801
"10194",1,"synonymous SNV",255274,"C8A",2,7.83471877276965e-06,0.317553161051801
"10195",1,"synonymous SNV",255274,"C9orf129",1,3.91735938638483e-06,0.317553161051801
"10196",1,"synonymous SNV",255274,"C9orf72",15,5.87603907957724e-05,0.317553161051801
"10197",1,"synonymous SNV",255274,"CA2",69,0.000270297797660553,0.317553161051801
"10198",1,"synonymous SNV",255274,"CA6",25,9.79339846596206e-05,0.317553161051801
"10199",1,"synonymous SNV",255274,"CA8",29,0.00011360342220516,0.317553161051801
"10200",1,"synonymous SNV",255274,"CABIN1",181,0.000709042048935653,0.317553161051801
"10201",1,"synonymous SNV",255274,"CACNA1A",112,0.0004387442512751,0.317553161051801
"10202",1,"synonymous SNV",255274,"CACNA1C",114,0.00044657897004787,0.317553161051801
"10203",1,"synonymous SNV",255274,"CACNA1D",106,0.000415240094956792,0.317553161051801
"10204",1,"synonymous SNV",255274,"CACNA1E",30,0.000117520781591545,0.317553161051801
"10205",1,"synonymous SNV",255274,"CACNA1F",110,0.000430909532502331,0.317553161051801
"10206",1,"synonymous SNV",255274,"CACNA1G",17,6.6595109568542e-05,0.317553161051801
"10207",1,"synonymous SNV",255274,"CACNA1H",778,0.00304770560260739,0.317553161051801
"10208",1,"synonymous SNV",255274,"CACNA1I",91,0.000356479704161019,0.317553161051801
"10209",1,"synonymous SNV",255274,"CACNA1S",162,0.000634612220594342,0.317553161051801
"10210",1,"synonymous SNV",255274,"CACNA2D1",22,8.61819065004662e-05,0.317553161051801
"10211",1,"synonymous SNV",255274,"CACNA2D3",137,0.000536678235934721,0.317553161051801
"10212",1,"synonymous SNV",255274,"CACNA2D4",25,9.79339846596206e-05,0.317553161051801
"10213",1,"synonymous SNV",255274,"CACNB2",22,8.61819065004662e-05,0.317553161051801
"10214",1,"synonymous SNV",255274,"CALHM1",181,0.000709042048935653,0.317553161051801
"10215",1,"synonymous SNV",255274,"CALR3",202,0.000791306596049735,0.317553161051801
"10216",1,"synonymous SNV",255274,"CAMK4",122,0.000477917845138949,0.317553161051801
"10217",1,"synonymous SNV",255274,"CAMKK1",117,0.000458331048207025,0.317553161051801
"10218",1,"synonymous SNV",255274,"CAMKK2",4,1.56694375455393e-05,0.317553161051801
"10219",1,"synonymous SNV",255274,"CAMTA1",83,0.000325140829069941,0.317553161051801
"10220",1,"synonymous SNV",255274,"CANT1",24,9.40166252732358e-05,0.317553161051801
"10221",1,"synonymous SNV",255274,"CAPN10",91,0.000356479704161019,0.317553161051801
"10222",1,"synonymous SNV",255274,"CAPN13",57,0.000223289485023935,0.317553161051801
"10223",1,"synonymous SNV",255274,"CAPN3",1,3.91735938638483e-06,0.317553161051801
"10224",1,"synonymous SNV",255274,"CARD14",14,5.48430314093876e-05,0.317553161051801
"10225",1,"synonymous SNV",255274,"CARD8",122,0.000477917845138949,0.317553161051801
"10226",1,"synonymous SNV",255274,"CARD9",45,0.000176281172387317,0.317553161051801
"10227",1,"synonymous SNV",255274,"CASC5",18,7.05124689549269e-05,0.317553161051801
"10228",1,"synonymous SNV",255274,"CASP1",27,0.00010576870343239,0.317553161051801
"10229",1,"synonymous SNV",255274,"CASP10",29,0.00011360342220516,0.317553161051801
"10230",1,"synonymous SNV",255274,"CASP12",213,0.000834397549299968,0.317553161051801
"10231",1,"synonymous SNV",255274,"CASP4",1,3.91735938638483e-06,0.317553161051801
"10232",1,"synonymous SNV",255274,"CASP8",1,3.91735938638483e-06,0.317553161051801
"10233",1,"synonymous SNV",255274,"CASP9",52,0.000203702688092011,0.317553161051801
